Product_code,Vendor_code,Name,Retail_price,Base_unit,Country_of_Origin,ABV,Size
4196,Bottle Share,Bottle Share Woobly Land Barrel30,640,Liters,Russia,6.9,0.121-3
3750,Bottle Share,Bottle Share Woodsy Fay 0.5,330,Pieces,Russia,6.9,0.121-3
3749,Bottle Share,Bottle Share Woodsy Fay Barrel30,600,Liters,Russia,6.9,0.121-3
812,Bottle Share,Bottle Share Wrong Way Coconut Bay Milk Stout / 6.9% / IBU/ 0.5l,300,Pieces,Russia,6.8,0.121-3
3497,Bottle Share,Bottle Share Wrong Way Milky Way 0.5,300,Pieces,Russia,4.8,0.121-3
1146,Bottle Share,Bottle Share Wrong Way Milky Way Barrel30,600,Liters,Russia,6.8,0.121-3
4954,Bottle Share,Bottle Share x Paradox - Ma Baker 0.5,370,Pieces,Russia,6.5,0.121-3
4197,Bottle Share,Bottle Share Zabava 0.5,350,Pieces,Russia,6.9,0.121-3
2089,Bottle Share,Bottle Share Strana Lentjaev BA butylku schitat' kak 0.3,1050,Liters,Russia,14.5,0.121-3
980,Bottle Share,"Bottle Share Temnyj Ale 3 Wrong Way Milky Way / milk stout / 6,5% / 0,5",260,Pieces,Russia,6.5,0.121-3
3684,,Boulder Beer,,,,,0.121-3
3688,Boulder Beer,Boulder Beer Due East NEIPA 0.355,370,Pieces,USA,6.9,0.121-3
3686,Boulder Beer,Boulder Beer Mojo IPA 0.355,350,Pieces,USA,7.2,0.121-3
3687,Boulder Beer,Boulder Beer Pulp Fusion Blood Orange IPA 0.355,370,Pieces,USA,6.5,0.121-3
3685,Boulder Beer,Boulder Beer Shake Chocolate Porter 0.355,350,Pieces,USA,5.9,0.121-3
5343,Boulder Beer,Boulder Beer Spaceman 0.355,400,Pieces,USA,9,0.121-3
5308,,Bowl Cut,,,,,0.435
4686,Kinsmen?,Bowl Cut All Weather Conditions 0.33,300,Pieces,USA,12,0.45
5310,Kinsmen?,Bowl Cut Love Age 0.5,300,Pieces,USA,4.5,0.453
5309,Kinsmen?,Bowl Cut Sabrosours Mex 0.5,350,Pieces,USA,5.5,0.474
3866,,Brabant,,,,,0.475
3867,Brabant,Brabant Lambic Magerat  0.75,2700,Pieces,Belgium,6.5,0.476
83,,Brasserie des Franches-Montagnes,,,,,1.476
120,Brasserie des Franches-Montagnes,"Brasserie des Franches-Montagnes Abbaye de Saint Bon-Chien / sour BA / 11% / 0,375 but.",1330,Pieces,Switzerland,11,2.476
121,Brasserie des Franches-Montagnes,"Brasserie des Franches-Montagnes Abbaye de Saint Bon-Chien / sour BA / 11% / 0,75 but.",2100,Pieces,Switzerland,11,1.3
119,Brasserie des Franches-Montagnes,"Brasserie des Franches-Montagnes V2Saison / saison / 6% 0,75 but.",1300,Pieces,Switzerland,6,2.1
135,Brasserie dOrval,"Brasserie dOrval Orval / belgian ale / 6,2% / 0,but.",350,Pieces,Belgium,6.2,0.265
5250,,Brasserie du Bocq Tete De Mort 0.33,400,Pieces,,8.1,0.755
532,Dupont,"Brasserie Dupont / Saison Dry Hopping / 6,5%",880,Liters,Belgium,6.5,0.753
74,,Brasserie La Debauche,,,,,0.121-3
303,Brasserie La Debauche,"Brasserie La Debauche / Black Ale India Stout / stout / 8,0%",880,Liters,France,8,0.121-3
113,Brasserie La Debauche,"Brasserie La Debauche Menestho / oatmeal stout / 5,5% / 0,but.",340,Pieces,France,5.5,0.121-3
114,Brasserie La Debauche,"Brasserie La Debauche Nevermore / imperial stout BA / 9,5% / 0,but.",450,Pieces,France,9.5,0.121-3
115,Brasserie La Debauche,"Brasserie La Debauche Slap a Caner / barleywine / 12% / 0,but.",350,Pieces,France,12,0.121-3
137,Brasserie Rochefort,"Brasserie Rochefort / Rochefort Trappistes / quadrupel / 11,3% / 0,but.",520,Pieces,Belgium,11.3,0.121-3
136,Brasserie Rochefort,"Brasserie Rochefort / Rochefort Trappistes 8 / belgian strong ale / 9,2% / 0,but.",380,Pieces,Belgium,9.2,0.121-3
3721,Brekeriet,Brekerier Salt & Pepper 0.33,500,Pieces,Sweden,4.2,0.121-3
84,,Brekeriet,,,,,0.121-3
311,Brekeriet,Brekeriet  / Saison / saison / 6.5%,800,Liters,Sweden,6.5,0.121-3
1174,Brekeriet,"Brekeriet & Pipeworks Swedish Ninja / sour / 8% / 0,75",1100,Pieces,Sweden,8,0.121-3
2251,Brekeriet,"Brekeriet Alpha Beta BW 4,7% / 0,33",620,Pieces,Sweden,4.7,0.121-3
3725,Brekeriet,Brekeriet Aurora 0.75,1400,Pieces,Sweden,7,0.121-3
2896,Brekeriet,Brekeriet Bazar Special Barrel 20L,1520,Liters,Sweden,5.3,0.121-3
946,Brekeriet,"Brekeriet Berliner Raz / berliner weisse / 5,3% / 0,but",450,Pieces,Sweden,5.3,0.121-3
2252,Brekeriet,"Brekeriet Berliner Spazz BW 5,3% / 0,33",620,Pieces,Sweden,5.3,0.121-3
150,Brekeriet,"Brekeriet Blondette / sour/wild ale / 6% / 0,75 but.",800,Pieces,Sweden,6,0.121-3
153,Brekeriet,"Brekeriet Brillant / saison / 5.5% / 0,but.",320,Pieces,Sweden,5.5,0.121-3
2871,Brekeriet,Brekeriet Bror 0.375,900,Pieces,Sweden,6,0.121-3
3724,Brekeriet,Brekeriet Cassis 0.375,1100,Pieces,Sweden,6.5,0.121-3
2899,Brekeriet,Brekeriet Fruit Bonanza 0.33,650,Pieces,Sweden,5.3,0.121-3
2900,Brekeriet,Brekeriet Fruit Bonanza Barrel 20L,1600,Liters,Sweden,5.3,0.435
1400,Brekeriet,"Brekeriet Fruit salad / 5,3% / 0,75",1250,Pieces,Sweden,5.3,0.45
2253,Brekeriet,"Brekeriet Howdy 4,6% / 0,375",850,Pieces,Sweden,4.6,0.453
614,Brekeriet,"Brekeriet Lady in Satin / 9% / 0,33",850,Pieces,Sweden,9,0.474
3723,Brekeriet,Brekeriet Pavlova 0.33,600,Pieces,Sweden,6.5,0.475
1390,Brekeriet,"Brekeriet Picnic Sunrise / 2,7% / 0,33",480,Pieces,Sweden,2.7,0.476
2240,Brekeriet,"Brekeriet Pink Passion 4,7% Barrel",1600,Liters,Sweden,4.7,1.476
2254,Brekeriet,"Brekeriet Pink Passion BW 4,7% / 0,33",620,Pieces,Sweden,4.7,2.476
1391,Brekeriet,"Brekeriet Purple Rain / 4,7% / 0,33",550,Pieces,Sweden,4.7,1.3
2898,Brekeriet,Brekeriet Purple Rain Barrel 20L,1400,Liters,Sweden,5.3,2.1
3722,Brekeriet,Brekeriet Purpur 0.375,1000,Pieces,Sweden,3.5,0.265
613,Brekeriet,"Brekeriet Rhuboise / 6% / 0,33",450,Pieces,Sweden,6,0.755
2873,Brekeriet,Brekeriet Rips 0.375,1050,Pieces,Sweden,3.5,0.753
154,Brekeriet,"Brekeriet Saison / saison / 6.5% / 0,but.",350,Pieces,Sweden,6.5,0.121-3
1521,Brekeriet,Brekeriet Saza 0.75,1000,Pieces,Sweden,7,0.121-3
2872,Brekeriet,Brekeriet Sieben 0.375,900,Pieces,Sweden,5.5,0.121-3
3720,Brekeriet,Brekeriet Slice & Dice 0.33,530,Pieces,Sweden,4.7,0.121-3
947,Brekeriet,"Brekeriet Sour & Salt / gose / 4,6% / 0,but",400,Pieces,Sweden,4.6,0.121-3
151,Brekeriet,"Brekeriet Sourbon / sour/wild ale / 5.5% / 0,75 but.",800,Pieces,Sweden,5.5,0.121-3
152,Brekeriet,"Brekeriet Sur Kaskad / sour/wild ale / 5.3% / 0,75 but.",900,Pieces,Sweden,5.3,0.121-3
1792,Brekeriet,Brekeriet Wild & Juicy / 7.2% / 0.33,500,Pieces,Sweden,7.2,0.121-3
2895,Brekeriet,Brekeriet Wrapped In Red 0.33,620,Pieces,Sweden,5.6,0.121-3
2897,Brekeriet,Brekeriet Wrapped In Red Barrel 20L,1440,Liters,Sweden,5.6,0.121-3
2724,Brekeriet,Brekeriet Zaharra 20L,1520,Liters,Sweden,6,0.121-3
2255,Brekeriet,"Brekeriet Zaharra 6% / 0,375",850,Pieces,Sweden,6,0.121-3
4427,,Brew By Numbers,,,,,0.121-3
2463,Brew By Numbers,"Brew By Numbers 01/Saison Motueka & Lime 0,33",450,Pieces,United Kingdom,5,0.121-3
2464,Brew By Numbers,"Brew By Numbers 01/Saison Wai-iti & Lemon 0,33",450,Pieces,United Kingdom,6.3,0.121-3
2462,Brew By Numbers,Brew By Numbers BBN,,,,,0.121-3
1364,BrewDog,Brew Dog Hop Fiction / Pale Ale / 5.2%,880,Liters,United Kingdom,5.2,0.121-3
42,BrewDog,Brewdog,,,United Kingdom,,0.121-3
2276,BrewDog,BrewDog & Birrificio Italiano Grano Giusto / 5.6%,1000,Liters,United Kingdom,5.6,0.435
2277,BrewDog,BrewDog & La Pirata AL Abordaje! / 9%,1120,Liters,United Kingdom,9,0.45
343,BrewDog,BrewDog / Black Hammer / black IPA / 7.2%,760,Liters,United Kingdom,7.2,0.453
335,BrewDog,BrewDog / Hardcore IPA / imperial IPA / 9.2%,880,Liters,United Kingdom,9.2,0.474
339,BrewDog,"BrewDog / Jack Hammer / IPA / 7,2%",920,Liters,United Kingdom,7.2,0.475
650,BrewDog,"BrewDog / JET BLACK HEART / 4,7%",800,Liters,United Kingdom,4.7,0.476
274,BrewDog,Brewdog 5 A.M. Saint / red ale / 5% / 0./ but,330,Pieces,United Kingdom,5,1.476
263,BrewDog,"Brewdog Abstract AB:/ american strong ale / 13,1% / 0,375 / but",1350,Pieces,United Kingdom,13.1,2.476
1277,BrewDog,"Brewdog Abstrakt AB:/ Imperial Stout / 12,5 % / 0.375 / but",1200,Pieces,United Kingdom,12.5,1.3
289,BrewDog,Brewdog Abstrakt AB:/ saison / 13.1% / 0.375 / but,1350,Pieces,United Kingdom,13.1,2.1
2302,BrewDog,Brewdog Abstrakt AB:12% Barrel,2000,Liters,United Kingdom,12,0.265
2306,BrewDog,"Brewdog Abstrakt AB11,5% 0,375",1000,Pieces,United Kingdom,11.5,0.755
2305,BrewDog,"Brewdog Abstrakt AB14,2% 0,375",1000,Pieces,United Kingdom,14,0.753
253,BrewDog,"Brewdog Ace Of Chinook / session IPA / 4,5% / 0,/ but",300,Pieces,United Kingdom,4.5,0.121-3
261,BrewDog,"Brewdog Ace Of Citra / session IPA / 4,5% / 0,/ but",300,Pieces,United Kingdom,4.5,0.121-3
652,BrewDog,"Brewdog Ace of Equinox / session IPA / 4,5% / 0,but",300,Pieces,United Kingdom,4.5,0.121-3
3239,BrewDog,Brewdog Albino Squid Assasin 0.33,350,Pieces,United Kingdom,7.4,0.121-3
2958,BrewDog,"Brewdog Beatnik Raspberry Cheesecake Imperial Stout 8,9% Barrel",960,Liters,United Kingdom,8.9,0.121-3
3122,BrewDog,"Brewdog Beetle Mania / Barleywine / 11,5%",450,Pieces,United Kingdom,11.5,0.121-3
290,BrewDog,Brewdog Black Eyed King Imp / imperial stout / 12.7% / 0./ zh/b,950,Pieces,United Kingdom,12.7,0.121-3
820,BrewDog,Brewdog Born To Die 17.03.2017,400,Pieces,United Kingdom,9.5,0.121-3
3092,BrewDog,Brewdog Brutalist / Brut IPA / 6% / 0.33,280,Pieces,United Kingdom,6,0.121-3
3245,BrewDog,Brewdog Caramel Carousel 0.33,380,Pieces,United Kingdom,8,0.121-3
2188,BrewDog,BrewDog Choco Libre,960,Liters,United Kingdom,8.2,0.121-3
2161,BrewDog,"BrewDog Choco Libre 8.2% / 0,330",350,Pieces,United Kingdom,8.2,0.121-3
3241,BrewDog,Brewdog Clockwork Tangerine 0.331,350,Pieces,United Kingdom,4.5,0.121-3
4329,BrewDog,Brewdog Clockwork Tangerine 0.33,330,Pieces,United Kingdom,4.5,0.121-3
4325,BrewDog,Brewdog Clockwork Tangerine Barrel,880,Liters,United Kingdom,4.5,0.121-3
3244,BrewDog,Brewdog Cloudy Clarity 0.33,380,Pieces,United Kingdom,4.2,0.121-3
2018,BrewDog,BrewDog Coca Psycho,1120,Liters,United Kingdom,10,0.121-3
1152,BrewDog,"Brewdog Cocoa Psycho / imperial stout / 0,33",520,Pieces,United Kingdom,10,0.121-3
4883,BrewDog,Brewdog Cocoa Psycho 0.33,450,Pieces,United Kingdom,10,0.121-3
2933,BrewDog,Brewdog Coin-Op Kaiser Double Pilsner Barrel,920,Liters,United Kingdom,6,0.121-3
3242,BrewDog,Brewdog Cybernaut 0.33,350,Pieces,United Kingdom,4.5,0.121-3
1021,BrewDog,"Brewdog Dead Pony Club / pale ale / 3,8% / 0,/ but",330,Pieces,United Kingdom,3.8,0.121-3
251,BrewDog,"Brewdog Dead Pony Club / pale ale / 3,8% / 0,/ zh/b",300,Pieces,United Kingdom,3.8,0.121-3
271,BrewDog,Brewdog Dead Pony Club / pale ale / 3.8% / 0.66 / but,540,Pieces,United Kingdom,3.8,0.121-3
4884,BrewDog,Brewdog Dead Pony Club 0.Can,330,Pieces,United Kingdom,3.8,0.121-3
291,BrewDog,Brewdog Dog B / imperial stout / 15.1% / 0./ but,1000,Pieces,United Kingdom,15.1,0.121-3
273,BrewDog,Brewdog Dog C / imperial stout / 15.1% / 0./ but,1000,Pieces,United Kingdom,15.1,0.121-3
272,BrewDog,Brewdog Dog D / imperial stout / 16.1% / 0./ but,1100,Pieces,United Kingdom,16.1,0.121-3
1179,BrewDog,Brewdog Dog F,1000,Pieces,United Kingdom,17.5,0.121-3
3123,BrewDog,"Brewdog Dogtoberfest / Marzen / 5,3%",300,Pieces,United Kingdom,5.3,0.121-3
3243,BrewDog,Brewdog Double Agent 0.33,380,Pieces,United Kingdom,7,0.121-3
5031,BrewDog,Brewdog Duopolis 0.33,350,Pieces,United Kingdom,4.7,0.121-3
813,BrewDog,BREWDOG ELECTRIC INDIA,880,Liters,United Kingdom,5.2,0.121-3
1057,BrewDog,"Brewdog Elvis Juice / fruit IPA / 6,6% / 0,Can",330,Pieces,United Kingdom,6.5,0.435
784,BrewDog,Brewdog Elvis Juice / fruit IPA / 6.6% / 0.but.,330,Pieces,United Kingdom,6.5,0.45
3584,BrewDog,"BrewDog Elvis Juice 0,but",350,Pieces,United Kingdom,6.5,0.453
651,BrewDog,BrewDog Elvis Juice Barrel,880,Liters,United Kingdom,6.5,0.474
4007,BrewDog,Brewdog Elvis Juice Barrel20,920,Liters,United Kingdom,6.5,0.475
3094,BrewDog,"Brewdog Flux Factory / IPA / 6,1% / 0,33",280,Pieces,United Kingdom,6.1,0.476
4687,BrewDog,BrewDog Funk x Punk Barrel 20l,960,Liters,United Kingdom,5.5,1.476
3118,BrewDog,"Brewdog Get Out Claus / Double Stout / 8,2%",330,Pieces,United Kingdom,8.2,2.476
275,BrewDog,Brewdog Hardcore IPA / imperial IPA / 9.2% / 0./ but,420,Pieces,United Kingdom,9.2,1.3
2159,BrewDog,Brewdog Hazy Jane 6.5%,330,Pieces,United Kingdom,7.2,2.1
5041,BrewDog,Brewdog Hazy Jane Alcohol Free IPA B/A 0.33,280,Pieces,United Kingdom,,0.265
2158,BrewDog,Brewdog Hazy Jane Barrel,880,Liters,United Kingdom,7.2,0.755
4006,BrewDog,Brewdog Hazy Jane IPA 0.33,350,Pieces,United Kingdom,5,0.753
4009,BrewDog,Brewdog Hazy Jane IPA Barrel20,960,Liters,United Kingdom,7.2,0.121-3
252,BrewDog,"Brewdog Hop Fiction / pale ale / 5,2% / 0,/ but",300,Pieces,United Kingdom,5.2,0.121-3
2951,BrewDog,Brewdog Hop Fiction Pale Ale Can 0.33,330,Pieces,United Kingdom,4.2,0.121-3
1905,BrewDog,BrewDog Indie Pale Ale Barrel 30L,800,Liters,United Kingdom,4.2,0.121-3
816,BrewDog,"Brewdog Jack Hammer / IPA / 7,2% / 0,/ ban",370,Pieces,United Kingdom,7.2,0.121-3
239,BrewDog,Brewdog Jack Hammer IPA / 7.2% / IBU250 / 0.33l,380,Pieces,United Kingdom,7.2,0.121-3
4324,BrewDog,Brewdog Jack Hammer IPA Barrel,920,Liters,United Kingdom,7.2,0.121-3
257,BrewDog,Brewdog Jet Black Heart,330,Pieces,United Kingdom,4.7,0.121-3
2214,BrewDog,Brewdog Jet Black Heart / Can 0.33,350,Pieces,United Kingdom,4.7,0.121-3
1992,BrewDog,Brewdog Jet Black Heart 4.7%,880,Liters,United Kingdom,4.7,0.121-3
2278,BrewDog,BrewDog Kamikaze Knitting Club / 7.5%,1000,Liters,United Kingdom,7.5,0.121-3
2160,BrewDog,"Brewdog Kamikaze Knitting Club 0,Can",350,Pieces,United Kingdom,7.5,0.121-3
470,BrewDog,"Brewdog KINGPIN / lager / 4,7% / 0,/ zh/b",330,Pieces,United Kingdom,4.7,0.121-3
2962,BrewDog,Brewdog Lost Lager 0.Bottle,350,Pieces,United Kingdom,4.7,0.121-3
2959,BrewDog,Brewdog Lost Lager 0.Can,330,Pieces,United Kingdom,4.7,0.121-3
3240,BrewDog,Brewdog Mistletoe Mafia 0.33,350,Pieces,United Kingdom,4.5,0.121-3
1959,BrewDog,Brewdog Nanny State B/A 0.33,350,Pieces,United Kingdom,,0.121-3
2022,BrewDog,Brewdog Native Son / Can 0.33,350,Pieces,United Kingdom,8.5,0.121-3
2020,BrewDog,Brewdog Native Son Barrel,960,Liters,United Kingdom,8.5,0.435
3004,BrewDog,Brewdog Opaque Jake Barrel,920,Liters,United Kingdom,7.2,0.45
4327,BrewDog,Brewdog Origami Outlaw Barrel,880,Liters,United Kingdom,5,0.453
5032,BrewDog,Brewdog Overworks Cosmic Raspberry 0.33,420,Pieces,United Kingdom,4.5,0.474
5092,BrewDog,Brewdog Pale Ale 0.33,330,Pieces,United Kingdom,4.2,0.475
5096,BrewDog,Brewdog Pale Ale Barrel 20l,800,Liters,United Kingdom,4.2,0.476
3542,BrewDog,Brewdog Paradox Islay BA 0.33,1100,Pieces,United Kingdom,14,1.476
256,BrewDog,BrewDog PSYCHO Ghost Imperial Stout B Electric India 0.33,300,Pieces,United Kingdom,5.2,2.476
3586,BrewDog,"BrewDog Pulp Patriot 9,5% 0.33",400,Pieces,United Kingdom,9.5,1.3
3583,BrewDog,"BrewDog Pulp Patriot DIPA 9,5%",1000,Liters,United Kingdom,9.5,2.1
4376,BrewDog,Brewdog Punk AF Alcohol Free IPA B/A 0.33,300,Pieces,United Kingdom,,0.265
1565,BrewDog,Brewdog Punk IPA / 0.66,550,Pieces,United Kingdom,5.6,0.755
238,BrewDog,Brewdog Punk IPA / 5.6% / IBU45 / 0.33l zh.b,330,Pieces,United Kingdom,5.6,0.753
1335,BrewDog,"Brewdog Punk IPA / IPA / 5,6% / 0,Bottle",330,Pieces,United Kingdom,5.6,0.121-3
4005,BrewDog,Brewdog Punk IPA 0.5 SM,400,Pieces,United Kingdom,5.6,0.121-3
4008,BrewDog,Brewdog Punk IPA Barrel30,880,Liters,United Kingdom,5.6,0.121-3
2952,BrewDog,Brewdog Quench Quake 0.33,350,Pieces,United Kingdom,4.6,0.121-3
2956,BrewDog,Brewdog Raspberry Blitz 0.5%,300,Pieces,United Kingdom,,0.121-3
814,BrewDog,BrewDog Ray Hammer,880,Liters,United Kingdom,7.2,0.121-3
725,BrewDog,"Brewdog Rye Hammer / IPA / 7,2 / 0,ban",330,Pieces,United Kingdom,7.2,0.121-3
262,BrewDog,"Brewdog Shipwreck / american strong ale / 13,8% / 0,/ but",670,Pieces,United Kingdom,13.8,0.121-3
1499,BrewDog,BrewDog Slot Machine / Punk IPA,400,Liters,United Kingdom,5.6,0.121-3
1691,BrewDog,Brewdog Slot Machine Red Rye IPA / 5.2% / IBU55 / 0.33l zh.b,350,Pieces,United Kingdom,5.2,0.121-3
1690,BrewDog,Brewdog Slot Machine Red Rye IPA / 5.2% / IBU55 / 0.66l,500,Pieces,United Kingdom,5.2,0.121-3
3368,BrewDog,Brewdog Sticky Black 0.33,430,Pieces,United Kingdom,11,0.121-3
3120,BrewDog,"Brewdog Straight Up / IPA / 6,5%",960,Liters,United Kingdom,6.5,0.121-3
3093,BrewDog,"Brewdog Straight Up / IPA / 6,5% / 0,33",280,Pieces,United Kingdom,6.5,0.121-3
4689,BrewDog,BrewDog Sun Cloudwater: New England IPA Barrel,1080,Liters,United Kingdom,6.8,0.121-3
2921,BrewDog,Brewdog Technicolor Black Barrel,920,Liters,United Kingdom,6.5,0.121-3
3089,BrewDog,"BrewDog Totem 7,3%",960,Liters,United Kingdom,7.3,0.121-3
1181,BrewDog,"Brewdog Vagabond Pale Ale / 0,33",350,Pieces,United Kingdom,4.5,0.121-3
3121,BrewDog,"Brewdog Vermont Vampire / Black IPA / 7,3%",300,Pieces,United Kingdom,7.3,0.121-3
2215,BrewDog,Brewdog vs. Birrificio Italiano Grano Gusto / 0.33,300,Pieces,United Kingdom,5.6,0.121-3
2307,BrewDog,"Brewdog vs. Fierce Beer - Very Big Moose 12% 0,33",400,Pieces,United Kingdom,12,0.121-3
2216,BrewDog,Brewdog vs. La Pirata Al Abordage / 0.33,400,Pieces,United Kingdom,9,0.121-3
4688,BrewDog,Brewdog x Cloudwater - NEIPA 0.44,550,Pieces,United Kingdom,6.8,0.121-3
861,BrewDog,BrewDog Zeitgeist,760,Liters,United Kingdom,4.7,0.121-3
2021,BrewDog,"Brewdog Zeitgeist 0,33",350,Pieces,United Kingdom,4.7,0.121-3
2019,BrewDog,Brewdog Zeitgeist Barrel,800,Liters,United Kingdom,4.7,0.121-3
3119,BrewDog,"Brewdog Zombie Cake / porter / 5,5%1",960,Liters,United Kingdom,5.5,0.121-3
3124,BrewDog,"Brewdog Zombie Cake / Porter / 5,5%",350,Pieces,United Kingdom,5,0.121-3
4885,BrewDog,Brewdog Zombie Cake 0.33,350,Pieces,United Kingdom,5,0.121-3
4326,BrewDog,Brewdog Zombie Cake Barrel,880,Liters,United Kingdom,5,0.121-3
1813,BrewDog,BrewDog Abstrakt AB:24,1300,Pieces,United Kingdom,12,0.121-3
1906,BrewDog,BrewDog Indi Pejl Ale Can,310,Pieces,United Kingdom,4.2,0.121-3
1811,BrewDog,BrewDog Santa Pous,200,Pieces,United Kingdom,4.5,0.121-3
1872,BrewDog,BrewDog Slot Mashin Barrel 20L,800,Liters,United Kingdom,5.2,0.121-3
1812,BrewDog,BrewDog Hoppi Kristmas,370,Pieces,United Kingdom,7.2,0.121-3
869,Brewfist,Brewfist1,,,Sweden,,0.121-3
2384,Brewfist,BrewFist,,,Sweden,,0.435
306,Brewfist,Brewfist / Spaceman / IPA / 7%,800,Liters,Sweden,7,0.45
872,Brewfist,"Brewfist La Trinidad El Pedro / barleywine / 13,8% / 0.but",650,Pieces,Sweden,13.8,0.453
873,Brewfist,"Brewfist La Trinidad El Vasco / barleywine / 11,7% / 0.but",750,Pieces,Sweden,13.8,0.474
3036,Brewfist,Brewfist La Trinidad El Vasco Barrel,1600,Liters,Sweden,12,0.475
2385,Brewfist,"Brewfist Lady Peach / sour / 5,9%",700,Pieces,Sweden,5.9,0.476
3037,Brewfist,Brewfist Madame Galaxie Barrel,1400,Liters,Sweden,7.6,1.476
870,Brewfist,Brewfist Spaceman / IPA / 7% / 0.but,330,Pieces,Sweden,7,2.476
2388,Brewfist,"Brewfist Spaceman 7% 0,33",400,Pieces,Sweden,7,1.3
866,Brewfist,Brewfist Spaceman IPA,880,Liters,Sweden,7,2.1
767,Brewfist,Brewfist Spaceman IPA Grapefruit,920,Liters,Sweden,7,0.265
871,Brewfist,"Brewfist Spaghetti Western / imperial stout / 8,7% / 0.but",400,Pieces,Sweden,8.7,0.755
1155,Brewfist,"Brewfist Spaghetti Western Grappa Barrel / imperial stout BA / 8,7% / 0,33",700,Pieces,Sweden,10.8,0.753
2383,Brewfist,"Brewfist Vecchia Lodi Vintage 2010,8%",650,Pieces,Sweden,10.8,0.121-3
3462,,Brewlok,,,,,0.121-3
3463,Brewlok,Brewlok Platonov 0.33,420,Pieces,Russia,8.5,0.121-3
3464,Brewlok,Brewlok Tsvetaeva 0.33,490,Pieces,Russia,11,0.121-3
85,,Brewski,,,,,0.121-3
312,Brewski,"Brewski  / Nightmare on 18th Street APA / APA / 6,0%",800,Liters,Sweden,6,0.121-3
1848,Brewski,"Brewski 50 States Of Freedom / 0,33",450,Pieces,Sweden,4,0.121-3
1685,Brewski,Brewski 50 States Of Freedom/50 Stejts of fridom,960,Liters,Sweden,4,0.121-3
3412,Brewski,Brewski Aprikosefeber DDH NEIPA 0.33,500,Pieces,Sweden,6,0.121-3
616,Brewski,"Brewski Barbarian / IPA / 6% / 0,33",420,Pieces,Sweden,6,0.121-3
962,Brewski,Brewski Barbarian IPA,960,Liters,Sweden,6,0.121-3
2901,Brewski,"Brewski Bean There, Done That 0.33",540,Pieces,Sweden,3.5,0.121-3
2680,Brewski,"Brewski Bean There, Done That Barrel 20L",1280,Liters,Sweden,3.5,0.121-3
4551,Brewski,Brewski Blabarsfeber 0.33,530,Pieces,Sweden,4.7,0.121-3
4759,Brewski,Brewski Blueberry Pie 0.33,550,Pieces,Sweden,4,0.121-3
2059,Brewski,Brewski Bosstime 9.1%,500,Pieces,Sweden,9.1,0.121-3
2706,Brewski,"Brewski Brewpig Mutant Ninja Pilsner 0,33",400,Pieces,Sweden,5,0.121-3
1393,Brewski,"Brewski Brewskival Pilsner / 4,7% / 0,33",410,Pieces,Sweden,4.7,0.435
3865,Brewski,Brewski Brooklyn Betty 0.33,470,Pieces,Sweden,6.5,0.45
948,Brewski,"Brewski Candy Queen / berliner weisse / 4,7% / 0,33",480,Pieces,Sweden,4.7,0.453
1167,Brewski,Brewski Candy Queen BW,960,Liters,Sweden,4.7,0.474
3415,Brewski,Brewski Catman Or Robin 0.33,490,Pieces,Sweden,4.7,0.475
3864,Brewski,Brewski Chocolate Chipotle Cloud 0.33,670,Pieces,Sweden,12.5,0.476
1170,Brewski,"Brewski Coffee Snoutjuice / imperial stout / 11,5% / 0,33",450,Pieces,Sweden,11.5,1.476
2061,Brewski,Brewski Collabski 7%,590,Pieces,Sweden,7,2.476
617,Brewski,"Brewski Conan / double IPA / 8% / 0,33",430,Pieces,Sweden,8,1.3
1381,Brewski,Brewski Conan DIPA Barrel 20l,960,Liters,Sweden,8,2.1
3432,Brewski,Brewski Creamy Carousel 0.33,480,Pieces,Sweden,4.7,0.265
4998,Brewski,Brewski Didn't We Just Become Best Friends? 0.33,480,Pieces,Sweden,4.2,0.755
3863,Brewski,Brewski Disco Danke 0.33,460,Pieces,Sweden,6,0.753
2708,Brewski,"Brewski Do I Have A Contact In Moscow 0,33",520,Pieces,Sweden,8.5,0.121-3
2710,Brewski,"Brewski Dolph DDH IPA 0,33",520,Pieces,Sweden,6,0.121-3
1392,Brewski,"Brewski Donkeyboy DIPA / 8% / 0,33",480,Pieces,Sweden,8,0.121-3
4960,Brewski,Brewski Don't Mention The Elefant In The Room 0.33,570,Pieces,Sweden,5,0.121-3
4341,Brewski,Brewski Duck Diving 0.33,550,Pieces,Sweden,5.6,0.121-3
4552,Brewski,Brewski Easy Prey 0.33,500,Pieces,Sweden,8.2,0.121-3
3164,Brewski,Brewski Eric Imperial Oatmeal Stout Barrel20,1480,Liters,Sweden,11.5,0.121-3
2905,Brewski,Brewski Floripa 0.33,480,Pieces,Sweden,6.5,0.121-3
3862,Brewski,Brewski Glutard IPA 0.33,500,Pieces,Sweden,6,0.121-3
2681,Brewski,Brewski Halo Milkshake Berliner Barrel 20L,1120,Liters,Sweden,4.7,0.121-3
2875,Brewski,Brewski Heinrich NEIPA Barrel 20L,1200,Liters,Sweden,5.5,0.121-3
1851,Brewski,Brewski Herr Hemlig 2.0 IPA/Herr Hemlig 2.0 IPA,400,Pieces,Sweden,5.6,0.121-3
1171,Brewski,"Brewski Holy feber Mango SIPA / session IPA / 3,5% / 0,33",450,Pieces,Sweden,3.5,0.121-3
1972,Brewski,Brewski Homeland Berliner Weisse,960,Liters,Sweden,4,0.121-3
